FormattedDate,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,pressure,summary,temperature,time,visibility,windBearing,windSpeed
2015-01-26 14:00:00,5.83,0.81,6.88,0.88,partly-cloudy-day,0,0,1020.92,Mostly Cloudy,8.84,1422280800,13.1,313,5.83
2015-01-26 15:00:00,4.39,0.81,5.17,0.82,partly-cloudy-day,0,0,1021.23,Mostly Cloudy,8.06,1422284400,13,317,7.14
2015-01-26 16:00:00,3.67,0.74,3.09,0.72,partly-cloudy-day,0,0,1021.76,Mostly Cloudy,7.82,1422288000,13.81,320,8.61
2015-01-26 17:00:00,3.34,0.74,2.82,0.72,partly-cloudy-night,0,0,1022.62,Mostly Cloudy,7.56,1422291600,13.49,309,8.55
2015-01-26 18:00:00,2.96,0.74,2.82,0.73,partly-cloudy-night,0,0,1023.43,Mostly Cloudy,7.28,1422295200,14.16,314,8.61
2015-01-26 19:00:00,2.66,0.81,2.78,0.74,partly-cloudy-night,0,0,1023.89,Mostly Cloudy,7.03,1422298800,13.49,311,8.53
2015-01-26 20:00:00,2.31,0.8,2.78,0.75,partly-cloudy-night,0,0,1024.33,Mostly Cloudy,6.88,1422302400,13.49,322,9.1
2015-01-26 21:00:00,2.13,0.72,2.65,0.76,partly-cloudy-night,0,0,1024.62,Mostly Cloudy,6.57,1422306000,13.66,327,8.28
2015-01-26 22:00:00,1.54,0.75,2.76,0.78,partly-cloudy-night,0,0,1025.2,Mostly Cloudy,6.24,1422309600,13.49,327,8.85
2015-01-26 23:00:00,1.4,0.67,2.62,0.79,partly-cloudy-night,0,0,1025.51,Mostly Cloudy,6.07,1422313200,13.49,326,8.53
2015-01-27 00:00:00,1.02,0.53,2.33,0.8,partly-cloudy-night,0,0,1025.81,Partly Cloudy,5.58,1422316800,13.58,323,7.7
2015-01-27 01:00:00,1.16,0.8,2.61,0.82,partly-cloudy-night,0,0,1025.98,Mostly Cloudy,5.41,1422320400,12.39,323,6.66
2015-01-27 02:00:00,0.66,0.63,2.62,0.84,partly-cloudy-night,0,0,1026.2,Mostly Cloudy,5.04,1422324000,11.99,319,6.75
2015-01-27 03:00:00,0.53,0.61,2.72,0.86,partly-cloudy-night,0,0,1026.08,Mostly Cloudy,4.8,1422327600,12.17,318,6.28
2015-01-27 04:00:00,0.74,0.75,2.78,0.86,partly-cloudy-night,0,0,1026.02,Mostly Cloudy,4.93,1422331200,11.75,321,6.17
2015-01-27 05:00:00,0.92,0.67,2.66,0.84,partly-cloudy-night,0,0,1026.36,Mostly Cloudy,5.09,1422334800,12.15,324,6.24
2015-01-27 06:00:00,1.01,0.57,2.76,0.85,partly-cloudy-night,0,0,1026.58,Partly Cloudy,5.16,1422338400,12.62,322,6.21
2015-01-27 07:00:00,1.42,0.81,3.02,0.84,partly-cloudy-night,0,0,1026.05,Mostly Cloudy,5.43,1422342000,11.56,315,6.06
2015-01-27 08:00:00,2.29,0.81,2.93,0.82,partly-cloudy-day,0,0,1026.12,Mostly Cloudy,5.68,1422345600,12.07,310,4.79
2015-01-27 09:00:00,2.48,0.6,3.52,0.85,partly-cloudy-day,0,0,1026.56,Mostly Cloudy,5.81,1422349200,12.3,308,4.73
2015-01-27 10:00:00,2.39,0.71,3.62,0.84,partly-cloudy-day,0,0,1026.53,Mostly Cloudy,6.17,1422352800,12.41,301,5.96
2015-01-27 11:00:00,2.72,0.74,3.69,0.82,partly-cloudy-day,0,0,1026.81,Mostly Cloudy,6.47,1422356400,13.1,310,6.1
2015-01-27 12:00:00,3.42,0.82,3.93,0.82,partly-cloudy-day,0,0,1026.51,Mostly Cloudy,6.85,1422360000,13.55,301,5.55
2015-01-27 13:00:00,3.54,0.47,3.93,0.81,partly-cloudy-day,0,0,1025.95,Partly Cloudy,6.89,1422363600,13.81,294,5.37
2015-01-27 14:00:00,4.02,0.65,4.23,0.82,partly-cloudy-day,0,0,1025.52,Mostly Cloudy,7.09,1422367200,13.1,293,4.84
2015-01-27 15:00:00,4.33,0.8,4.04,0.81,partly-cloudy-day,0,0,1025.25,Mostly Cloudy,7.04,1422370800,12.63,292,4.06
2015-01-27 16:00:00,4.27,0.81,4.36,0.84,partly-cloudy-day,0,0,1025.22,Mostly Cloudy,6.88,1422374400,13.1,278,3.81
2015-01-27 17:00:00,4.09,0.7,4.24,0.84,partly-cloudy-night,0,0,1024.96,Mostly Cloudy,6.73,1422378000,13.1,271,3.8
2015-01-27 18:00:00,4.62,0.84,4.34,0.83,partly-cloudy-night,0,0,1024.66,Mostly Cloudy,6.99,1422381600,13.74,262,3.45
2015-01-27 19:00:00,4.26,0.84,4.41,0.85,partly-cloudy-night,0,0,1024.1,Mostly Cloudy,6.79,1422385200,13.45,237,3.64
2015-01-27 20:00:00,4.13,0.84,4.51,0.85,partly-cloudy-night,0,0,1024.06,Mostly Cloudy,6.77,1422388800,12.78,237,3.81
2015-01-27 21:00:00,3.48,0.86,4.64,0.89,partly-cloudy-night,0,0,1023.64,Mostly Cloudy,6.39,1422392400,12.78,229,4.17
2015-01-27 22:00:00,3.06,0.84,4.48,0.89,partly-cloudy-night,0,0,1022.91,Mostly Cloudy,6.19,1422396000,11.86,232,4.5
2015-01-27 23:00:00,2.74,0.84,4.14,0.87,partly-cloudy-night,0,0,1021.94,Mostly Cloudy,6.11,1422399600,11.75,234,4.93
2015-01-28 00:00:00,2.69,0.84,3.77,0.85,partly-cloudy-night,0,0,1021.1,Mostly Cloudy,6.18,1422403200,12.07,233,5.26
2015-01-28 01:00:00,2.57,0.84,3.72,0.84,partly-cloudy-night,0,0,1019.33,Mostly Cloudy,6.22,1422406800,12.07,222,5.69
2015-01-28 02:00:00,2.22,0.84,3.58,0.84,partly-cloudy-night,0,0,1018.12,Mostly Cloudy,6.11,1422410400,12.18,230,6.2
2015-01-28 03:00:00,2.33,0.83,3.92,0.85,partly-cloudy-night,0,0,1016.99,Mostly Cloudy,6.22,1422414000,12.25,225,6.3
2015-01-28 04:00:00,2.26,0.81,4.26,0.87,partly-cloudy-night,0.0406,0.16,1015.32,Mostly Cloudy,6.32,1422417600,12.07,221,6.85
2015-01-28 05:00:00,2.46,0.8,4.84,0.88,partly-cloudy-night,0,0,1014.2,Mostly Cloudy,6.72,1422421200,12.3,223,7.81
2015-01-28 06:00:00,2.64,0.92,5.05,0.88,partly-cloudy-night,0,0,1012.05,Mostly Cloudy,6.98,1422424800,11.43,224,8.36
2015-01-28 07:00:00,2.48,0.92,5.69,0.92,partly-cloudy-night,0,0,1011.19,Mostly Cloudy,6.96,1422428400,9.88,216,8.81
2015-01-28 08:00:00,2.54,0.84,6.22,0.93,partly-cloudy-day,0,0,1009.48,Mostly Cloudy,7.21,1422432000,7.26,211,9.92
2015-01-28 09:00:00,2.23,0.95,6.42,0.94,wind,0,0,1007.32,Windy and Overcast,7.27,1422435600,7.39,215,11.62
2015-01-28 10:00:00,2.04,0.92,5.94,0.92,wind,0.0406,0.16,1005.45,Windy and Mostly Cloudy,7.21,1422439200,10.99,206,12.16
2015-01-28 11:00:00,2.14,0.92,6.04,0.91,wind,0,0,1003.46,Windy and Mostly Cloudy,7.42,1422442800,7.63,209,13.06
2015-01-28 12:00:00,2.33,1,6.78,0.95,wind,0,0,1001.48,Windy and Overcast,7.47,1422446400,4.97,214,12.46
2015-01-28 13:00:00,3.23,1,7.25,0.94,wind,0.4216,0.83,999.49,Windy and Overcast,8.13,1422450000,7.13,221,12.37
2015-01-28 14:00:00,3.24,0.92,5.97,0.86,wind,0,0,998.69,Windy and Mostly Cloudy,8.14,1422453600,7,251,12.4
2015-01-28 15:00:00,1.73,0.92,2.92,0.75,wind,0,0,999.39,Windy and Mostly Cloudy,7.04,1422457200,13.05,287,12.54
2015-01-28 16:00:00,0.99,0.75,1.15,0.7,wind,0,0,1000.21,Windy and Mostly Cloudy,6.3,1422460800,13.1,292,11.35
2015-01-28 17:00:00,0.25,0.42,-0.53,0.64,wind,0,0,1001.08,Windy and Partly Cloudy,5.76,1422464400,13.1,288,11.41
2015-01-28 18:00:00,-0.04,0.58,-1.22,0.61,wind,0,0,1001.41,Windy and Partly Cloudy,5.59,1422468000,12.5,279,11.75
2015-01-28 19:00:00,-0.52,0.44,-1.89,0.59,wind,0,0,1001.53,Windy and Partly Cloudy,5.43,1422471600,12.5,276,12.87
2015-01-28 20:00:00,-0.93,0.48,-2.07,0.6,wind,0,0,1001.57,Windy and Partly Cloudy,5.04,1422475200,14,276,12.36
2015-01-28 21:00:00,-1.19,0.64,-2.08,0.61,wind,0,0,1000.84,Windy and Mostly Cloudy,4.74,1422478800,13.24,273,11.76
2015-01-28 22:00:00,-1.38,0.26,-1.53,0.64,wind,0,0,1000.41,Windy and Partly Cloudy,4.67,1422482400,13.49,265,12.16
2015-01-28 23:00:00,-1.68,0.31,-1.26,0.66,wind,0,0,999.35,Windy and Partly Cloudy,4.45,1422486000,13.49,262,12.15
2015-01-29 00:00:00,-1.7,0.38,-1.03,0.68,wind,0,0,998.62,Windy and Partly Cloudy,4.34,1422489600,13.53,256,11.66
2015-01-29 01:00:00,-1.57,0.26,-0.34,0.71,wind,0,0,997.56,Windy and Partly Cloudy,4.52,1422493200,13.24,255,12.13
2015-01-29 02:00:00,-1.64,0.31,-0.28,0.71,wind,0,0,996.58,Windy and Partly Cloudy,4.48,1422496800,13.33,260,12.16
2015-01-29 03:00:00,-1.5,0.55,-0.42,0.7,wind,0,0,995.63,Windy and Partly Cloudy,4.56,1422500400,13.84,258,12.03
2015-01-29 04:00:00,-1.51,0.31,-0.29,0.7,wind,0,0,994.4,Windy and Partly Cloudy,4.67,1422504000,11.51,259,12.69
2015-01-29 05:00:00,-1.69,0.39,-0.11,0.72,wind,0,0,993,Windy and Partly Cloudy,4.49,1422507600,12.07,257,12.47
2015-01-29 06:00:00,-1.51,0.44,-0.28,0.72,partly-cloudy-night,0,0,992.17,Partly Cloudy,4.32,1422511200,13.24,254,10.72
2015-01-29 07:00:00,-1.96,0.44,-0.23,0.74,wind,0,0,991.14,Breezy and Partly Cloudy,4.03,1422514800,13.08,251,11.01
2015-01-29 08:00:00,-1.47,0.61,0.06,0.74,partly-cloudy-day,0,0,990.12,Mostly Cloudy,4.28,1422518400,13.33,247,10.4
2015-01-29 09:00:00,-0.83,0.68,0.42,0.74,partly-cloudy-day,0,0,988.76,Mostly Cloudy,4.67,1422522000,13.24,242,9.96
2015-01-29 10:00:00,0.14,0.69,0.66,0.71,partly-cloudy-day,0,0,987.32,Mostly Cloudy,5.46,1422525600,13.86,240,10.22
2015-01-29 11:00:00,1.3,0.57,1.22,0.71,partly-cloudy-day,0,0,986.35,Partly Cloudy,6.18,1422529200,13.1,238,9.45
2015-01-29 12:00:00,1.67,0.62,1.18,0.69,partly-cloudy-day,0,0,984.63,Mostly Cloudy,6.46,1422532800,13.57,241,9.4
2015-01-29 13:00:00,1.83,0.75,1.12,0.68,partly-cloudy-day,0,0,982.64,Mostly Cloudy,6.65,1422536400,13.81,241,9.77
2015-01-29 14:00:00,2.03,0.57,1.57,0.71,partly-cloudy-day,0,0,980.94,Partly Cloudy,6.53,1422540000,13.1,237,8.46
2015-01-29 15:00:00,1.7,0.64,1.29,0.7,partly-cloudy-day,0,0,978.92,Mostly Cloudy,6.32,1422543600,14.95,243,8.66
2015-01-29 16:00:00,1.13,0.84,1.54,0.75,partly-cloudy-day,0,0,977.43,Mostly Cloudy,5.61,1422547200,13.81,229,7.47
2015-01-29 17:00:00,0.05,0.81,1.38,0.79,partly-cloudy-night,0,0,975.93,Mostly Cloudy,4.79,1422550800,13.81,232,7.56
2015-01-29 18:00:00,-1.39,0.81,0.89,0.83,partly-cloudy-night,0,0,975.1,Mostly Cloudy,3.49,1422554400,10.09,265,6.93
2015-01-29 19:00:00,-2.67,0.92,0.96,0.89,rain,0.9906,0.83,975.05,Light Rain,2.64,1422558000,10.93,307,7.39
2015-01-29 20:00:00,-3.35,0.84,-0.24,0.82,partly-cloudy-night,0.4826,0.83,975.15,Mostly Cloudy,2.58,1422561600,13.81,310,9.13
2015-01-29 21:00:00,-3.19,0.88,-0.77,0.77,partly-cloudy-night,0,0,975.53,Mostly Cloudy,2.79,1422565200,12.91,303,9.52
2015-01-29 22:00:00,-3.37,0.75,-0.59,0.78,wind,0,0,975.88,Breezy and Mostly Cloudy,2.89,1422568800,13.81,301,10.59
2015-01-29 23:00:00,-3.13,0.81,-0.57,0.77,partly-cloudy-night,0,0,976.07,Mostly Cloudy,3.04,1422572400,13.81,294,10.42
2015-01-30 00:00:00,-3.29,0.85,-0.23,0.8,partly-cloudy-night,0,0,976.35,Mostly Cloudy,2.88,1422576000,13.36,292,10.22
2015-01-30 01:00:00,-3.46,0.74,0.29,0.84,partly-cloudy-night,0,0,976.61,Mostly Cloudy,2.72,1422579600,10.93,290,10.11
2015-01-30 02:00:00,-3.02,0.74,-0.06,0.8,partly-cloudy-night,0,0,976.99,Mostly Cloudy,3.03,1422583200,13.81,297,10.02
2015-01-30 03:00:00,-2.52,0.74,-0.18,0.79,partly-cloudy-night,0,0,977.23,Mostly Cloudy,3.05,1422586800,12.5,288,8.47
2015-01-30 04:00:00,-2.07,0.81,0.33,0.81,partly-cloudy-night,0,0,976.99,Mostly Cloudy,3.33,1422590400,12.71,282,8.19
2015-01-30 05:00:00,-2.09,0.84,0.45,0.84,partly-cloudy-night,0.5893,0.43,976.89,Mostly Cloudy,2.85,1422594000,11.06,279,6.6
2015-01-30 06:00:00,-1.21,0.81,0.74,0.88,partly-cloudy-night,0,0,976.63,Mostly Cloudy,2.53,1422597600,12.42,267,4.06
2015-01-30 07:00:00,-0.03,0.74,0.85,0.89,partly-cloudy-night,0.3048,0.4,976.73,Mostly Cloudy,2.51,1422601200,9.35,277,2.48
2015-01-30 08:00:00,1.99,0.71,0.88,0.92,partly-cloudy-day,0,0,977.06,Mostly Cloudy,1.99,1422604800,10.33,265,1.1
2015-01-30 09:00:00,1.71,0.71,0.87,0.94,partly-cloudy-day,0,0,977.62,Mostly Cloudy,1.71,1422608400,9.75,278,0.89
2015-01-30 10:00:00,1.34,0.72,1.32,0.91,partly-cloudy-day,0,0,978.21,Mostly Cloudy,2.58,1422612000,13.1,312,1.4
2015-01-30 11:00:00,0.8,0.75,1.39,0.9,partly-cloudy-day,0.1016,0.4,978.73,Mostly Cloudy,2.93,1422615600,13.39,294,2.14
2015-01-30 12:00:00,0.16,0.8,1.29,0.88,partly-cloudy-day,0,0,978.87,Mostly Cloudy,3.07,1422619200,13.58,292,3.04
2015-01-30 13:00:00,-0.72,0.84,1.24,0.85,partly-cloudy-day,0,0,978.85,Mostly Cloudy,3.54,1422622800,13.53,298,5.45
2015-01-30 14:00:00,-1.08,0.81,0.44,0.8,partly-cloudy-day,0,0,978.95,Mostly Cloudy,3.56,1422626400,13.81,289,6.34
2015-01-30 15:00:00,-1.07,0.79,0.38,0.79,partly-cloudy-day,0,0,979.34,Mostly Cloudy,3.61,1422630000,13.1,280,6.47
2015-01-30 16:00:00,-0.57,0.84,0.99,0.81,partly-cloudy-day,0,0,979.11,Mostly Cloudy,3.91,1422633600,13.13,268,6.19
2015-01-30 17:00:00,-0.73,0.84,1.61,0.84,partly-cloudy-night,0,0,979.14,Mostly Cloudy,4.01,1422637200,12.26,267,6.92
2015-01-30 18:00:00,-0.01,0.82,2.02,0.84,partly-cloudy-night,0,0,978.9,Mostly Cloudy,4.53,1422640800,13.86,278,6.79
2015-01-30 19:00:00,0.45,0.79,1.86,0.8,partly-cloudy-night,0,0,978.78,Mostly Cloudy,5.08,1422644400,13.81,294,7.46
2015-01-30 20:00:00,0.13,0.84,1.08,0.78,partly-cloudy-night,0,0,978.74,Mostly Cloudy,4.66,1422648000,13.81,296,6.83
2015-01-30 21:00:00,0.06,0.75,0.79,0.75,partly-cloudy-night,0,0,978.95,Mostly Cloudy,4.8,1422651600,13.49,296,7.56
2015-01-30 22:00:00,-0.28,0.48,0.36,0.74,partly-cloudy-night,0,0,979.28,Partly Cloudy,4.62,1422655200,13.29,294,7.89
2015-01-30 23:00:00,-0.43,0.41,0.32,0.75,partly-cloudy-night,0,0,979.5,Partly Cloudy,4.27,1422658800,13.29,293,7.01
2015-01-31 00:00:00,-0.78,0.49,0.07,0.77,partly-cloudy-night,0,0,979.99,Partly Cloudy,3.77,1422662400,12.26,289,6.25
2015-01-31 01:00:00,-0.84,0.53,-0.16,0.76,partly-cloudy-night,0,0,980.1,Partly Cloudy,3.64,1422666000,12.5,286,6.03
2015-01-31 02:00:00,-1.24,0.49,-0.22,0.77,partly-cloudy-night,0,0,980.09,Partly Cloudy,3.49,1422669600,13.49,274,6.51
2015-01-31 03:00:00,-1.43,0.38,-0.13,0.79,partly-cloudy-night,0,0,980.03,Partly Cloudy,3.18,1422673200,13.66,267,6.02
2015-01-31 04:00:00,-1.58,0.33,-0.22,0.8,partly-cloudy-night,0,0,979.9,Partly Cloudy,2.87,1422676800,13.49,273,5.52
2015-01-31 05:00:00,-1.78,0.61,-0.46,0.8,partly-cloudy-night,0,0,980.04,Mostly Cloudy,2.58,1422680400,13.33,271,5.16
2015-01-31 06:00:00,-1.81,0.54,-0.32,0.84,partly-cloudy-night,0,0,980.19,Partly Cloudy,2.06,1422684000,13.66,258,4.1
2015-01-31 07:00:00,-2.3,0.31,-0.31,0.88,partly-cloudy-night,0,0,980.37,Partly Cloudy,1.53,1422687600,13.33,254,3.84
2015-01-31 08:00:00,-2.31,0.26,-0.22,0.88,partly-cloudy-day,0,0,980.61,Partly Cloudy,1.53,1422691200,13.33,254,3.87
2015-01-31 09:00:00,-1.36,0.42,0.23,0.87,partly-cloudy-day,0,0,980.83,Partly Cloudy,2.24,1422694800,12.94,256,3.75
2015-01-31 10:00:00,-0.84,0.47,0.99,0.88,partly-cloudy-day,0,0,981.28,Partly Cloudy,2.85,1422698400,11.89,261,4.09
2015-01-31 11:00:00,-0.53,0.81,1.2,0.86,partly-cloudy-day,0.1372,0.27,981.86,Mostly Cloudy,3.31,1422702000,11.76,272,4.54
2015-01-31 12:00:00,-0.08,0.83,1.71,0.89,partly-cloudy-day,0,0,982.25,Mostly Cloudy,3.42,1422705600,12.59,284,4.01
2015-01-31 13:00:00,-0.19,0.84,1.63,0.87,partly-cloudy-day,0.1016,0.4,982.39,Mostly Cloudy,3.59,1422709200,13.23,309,4.57
2015-01-31 14:00:00,-0.68,0.84,0.91,0.83,partly-cloudy-day,0,0,982.81,Mostly Cloudy,3.45,1422712800,13.81,320,5.17
2015-01-31 15:00:00,-0.59,0.63,0.9,0.84,partly-cloudy-day,0,0,983.61,Mostly Cloudy,3.37,1422716400,13.99,320,4.79
2015-01-31 16:00:00,-0.79,0.71,0.74,0.82,partly-cloudy-day,0,0,984.32,Mostly Cloudy,3.53,1422720000,13.81,314,5.58
2015-01-31 17:00:00,-1.05,0.81,1.04,0.84,partly-cloudy-night,0,0,985.1,Mostly Cloudy,3.43,1422723600,12.97,315,5.91
2015-01-31 18:00:00,-1.31,0.84,0.93,0.84,partly-cloudy-night,0,0,985.82,Mostly Cloudy,3.41,1422727200,13.37,323,6.43
2015-01-31 19:00:00,-1.96,0.74,1.63,0.89,partly-cloudy-night,0.3023,0.43,986.37,Mostly Cloudy,3.3,1422730800,11.31,327,7.79
2015-01-31 20:00:00,-1.92,0.81,1.94,0.89,rain,0.7315,0.83,986.73,Light Rain,3.54,1422734400,8.11,330,8.6
2015-01-31 21:00:00,-2.58,0.75,1.56,0.87,partly-cloudy-night,0,0,987.28,Mostly Cloudy,3.52,1422738000,10.35,332,10.76
2015-01-31 22:00:00,-2.22,0.71,1.36,0.84,wind,0.2032,0.4,987.76,Breezy and Mostly Cloudy,3.84,1422741600,11.67,327,11.04
2015-01-31 23:00:00,-2.21,0.92,0.75,0.8,wind,0,0,987.96,Breezy and Mostly Cloudy,3.87,1422745200,11.44,328,11.14
2015-02-01 00:00:00,-2.85,1,0.4,0.79,wind,0,0,988.92,Windy and Overcast,3.76,1422748800,11.59,324,13.21
2015-02-01 01:00:00,-2.92,0.92,-0.05,0.77,wind,0,0,989.23,Windy and Mostly Cloudy,3.63,1422752400,12.34,324,12.76
2015-02-01 02:00:00,-2.64,0.84,-0.26,0.75,wind,0,0,989.85,Windy and Mostly Cloudy,3.72,1422756000,13.41,319,12.05
2015-02-01 03:00:00,-2.66,0.84,-0.41,0.75,wind,0,0,990.03,Windy and Mostly Cloudy,3.61,1422759600,13.49,315,11.56
2015-02-01 04:00:00,-2.72,0.84,-0.31,0.76,wind,0,0,990.75,Breezy and Mostly Cloudy,3.48,1422763200,12.5,309,11.06
2015-02-01 05:00:00,-2.89,0.84,0.16,0.79,wind,0,0,990.69,Windy and Mostly Cloudy,3.48,1422766800,9.38,308,11.78
2015-02-01 06:00:00,-3.13,0.94,0.64,0.82,wind,0,0,990.63,Windy and Overcast,3.35,1422770400,12.07,304,12.05
2015-02-01 07:00:00,-2.78,0.84,0.73,0.81,wind,0.1702,0.67,990.71,Windy and Mostly Cloudy,3.72,1422774000,12.78,305,12.66
2015-02-01 08:00:00,-2.87,0.84,1.19,0.83,wind,0,0,990.68,Windy and Mostly Cloudy,3.73,1422777600,12.3,309,13.16
2015-02-01 09:00:00,-2.47,0.85,1.65,0.84,wind,0,0,991.04,Windy and Mostly Cloudy,4.1,1422781200,11.72,312,13.58
2015-02-01 10:00:00,-1.93,0.84,1.98,0.85,wind,0,0,992.02,Windy and Mostly Cloudy,4.34,1422784800,10.64,314,12.61
2015-02-01 11:00:00,-1.81,0.81,2.23,0.86,wind,0,0,992.4,Windy and Mostly Cloudy,4.45,1422788400,10.07,314,12.7
2015-02-01 12:00:00,-1.68,0.84,2.66,0.87,wind,0,0,992.95,Windy and Mostly Cloudy,4.69,1422792000,8.64,326,13.65
2015-02-01 13:00:00,-0.98,0.81,2.81,0.85,wind,0.2032,0.4,993.96,Windy and Mostly Cloudy,5.16,1422795600,10.81,329,13.31
2015-02-01 14:00:00,-0.86,0.81,2.66,0.83,wind,0.4064,0.4,995.28,Windy and Mostly Cloudy,5.25,1422799200,11.6,336,13.34
2015-02-01 15:00:00,-0.77,0.85,2.29,0.83,wind,0,0,996.62,Windy and Mostly Cloudy,5.01,1422802800,12.49,334,11.43
2015-02-01 16:00:00,-0.99,0.74,2.07,0.83,wind,0,0,997.75,Windy and Mostly Cloudy,4.79,1422806400,12.31,329,11.19
2015-02-01 17:00:00,-1.51,0.81,2.12,0.85,wind,0,0,998.56,Windy and Mostly Cloudy,4.48,1422810000,12.2,333,11.63
2015-02-01 18:00:00,-1.31,0.66,2.12,0.84,partly-cloudy-night,0,0,999.46,Mostly Cloudy,4.53,1422813600,12.71,332,11.08
2015-02-01 19:00:00,-1.28,0.81,1.87,0.83,partly-cloudy-night,0,0,1000.31,Mostly Cloudy,4.45,1422817200,11.28,326,10.54
2015-02-01 20:00:00,-1.44,0.84,1.39,0.81,wind,0,0,1000.85,Breezy and Mostly Cloudy,4.4,1422820800,11.67,326,10.89
2015-02-01 21:00:00,-2.67,0.79,0.67,0.82,partly-cloudy-night,0,0,1001.51,Mostly Cloudy,3.5,1422824400,11.02,327,11.01
2015-02-01 22:00:00,-2.09,0.84,0.44,0.79,partly-cloudy-night,0,0,1001.87,Mostly Cloudy,3.69,1422828000,13.16,330,9.82
2015-02-01 23:00:00,-2.65,0.81,-0.21,0.78,partly-cloudy-night,0,0,1002.13,Mostly Cloudy,3.24,1422831600,13.33,327,9.69
2015-02-02 00:00:00,-2.99,0.84,-0.48,0.78,partly-cloudy-night,0,0,1002.62,Mostly Cloudy,2.89,1422835200,13.08,325,9.31
2015-02-02 01:00:00,-3.11,0.79,-0.77,0.78,partly-cloudy-night,0,0,1002.94,Mostly Cloudy,2.6,1422838800,13.24,323,8.45
2015-02-02 02:00:00,-3.07,0.8,-1.12,0.78,partly-cloudy-night,0,0,1003.3,Mostly Cloudy,2.39,1422842400,13.49,315,7.6
2015-02-02 03:00:00,-3.25,0.58,-1.57,0.76,partly-cloudy-night,0,0,1003.28,Partly Cloudy,2.22,1422846000,13.44,311,7.47
2015-02-02 04:00:00,-3.15,0.67,-1.77,0.76,partly-cloudy-night,0,0,1003.72,Mostly Cloudy,2.02,1422849600,13.05,307,6.6
2015-02-02 05:00:00,-3.62,0.58,-1.98,0.76,partly-cloudy-night,0,0,1003.9,Partly Cloudy,1.86,1422853200,13.49,306,7.24
2015-02-02 06:00:00,-3.93,0.31,-2.38,0.75,partly-cloudy-night,0,0,1003.87,Partly Cloudy,1.66,1422856800,14.03,307,7.36
2015-02-02 07:00:00,-4.07,0.31,-2.44,0.75,partly-cloudy-night,0,0,1003.98,Partly Cloudy,1.47,1422860400,13.49,306,7.09
2015-02-02 08:00:00,-3.74,0.44,-2.28,0.75,partly-cloudy-day,0,0,1004.19,Partly Cloudy,1.59,1422864000,13.49,303,6.71
2015-02-02 09:00:00,-3.48,0.33,-2.11,0.75,partly-cloudy-day,0,0,1004.43,Partly Cloudy,1.9,1422867600,13.81,304,7.03
2015-02-02 10:00:00,-3.01,0.58,-2.11,0.73,partly-cloudy-day,0,0,1004.55,Partly Cloudy,2.21,1422871200,13.81,303,6.84
2015-02-02 11:00:00,-2.02,0.62,-1.36,0.75,partly-cloudy-day,0,0,1004.89,Mostly Cloudy,2.66,1422874800,13.1,296,5.86
2015-02-02 12:00:00,-1.46,0.75,-1.29,0.73,partly-cloudy-day,0,0,1004.74,Mostly Cloudy,3.09,1422878400,13.07,297,5.87
2015-02-02 13:00:00,-1.67,0.8,-1.28,0.74,partly-cloudy-day,0,0,1004.46,Mostly Cloudy,2.94,1422882000,13.81,294,5.89
2015-02-02 14:00:00,-1.49,0.75,-1.32,0.73,partly-cloudy-day,0,0,1004.2,Mostly Cloudy,3.12,1422885600,13.81,299,5.98
2015-02-02 15:00:00,-1.25,0.79,-1.35,0.73,partly-cloudy-day,0,0,1004.07,Mostly Cloudy,3.03,1422889200,14.13,303,5.26
2015-02-02 16:00:00,-1.25,0.84,-1.23,0.74,partly-cloudy-day,0,0,1004.01,Mostly Cloudy,3.03,1422892800,13.81,308,5.26
2015-02-02 17:00:00,-1.61,0.66,-1.67,0.73,partly-cloudy-night,0,0,1003.99,Mostly Cloudy,2.6,1422896400,13.81,306,4.89
2015-02-02 18:00:00,-1.79,0.79,-1.78,0.73,partly-cloudy-night,0,0,1004.09,Mostly Cloudy,2.56,1422900000,14.24,309,5.14
2015-02-02 19:00:00,-2.03,0.84,-1.67,0.74,partly-cloudy-night,0,0,1004.12,Mostly Cloudy,2.49,1422903600,13.81,310,5.44
2015-02-02 20:00:00,-2.36,0.84,-1.58,0.76,partly-cloudy-night,0,0,1003.97,Mostly Cloudy,2.29,1422907200,13.31,309,5.6
2015-02-02 21:00:00,-1.99,0.79,-1.53,0.75,partly-cloudy-night,0,0,1003.9,Mostly Cloudy,2.4,1422910800,14.29,313,5.16
2015-02-02 22:00:00,-2.04,0.74,-1.86,0.74,partly-cloudy-night,0,0,1003.67,Mostly Cloudy,2.27,1422914400,13.81,314,4.93
2015-02-02 23:00:00,-1.77,0.74,-1.61,0.76,partly-cloudy-night,0,0,1003.37,Mostly Cloudy,2.19,1422918000,13.81,314,4.29
2015-02-03 00:00:00,-1.5,0.83,-1.52,0.78,partly-cloudy-night,0,0,1003.44,Mostly Cloudy,1.96,1422921600,13.79,310,3.46
2015-02-03 01:00:00,-1.56,0.79,-1.48,0.78,partly-cloudy-night,0,0,1003.21,Mostly Cloudy,1.92,1422925200,12.97,308,3.46
2015-02-03 02:00:00,-1.92,0.66,-1.12,0.83,partly-cloudy-night,0,0,1003.03,Mostly Cloudy,1.49,1422928800,13.05,297,3.26
